交易日期	合约	成交序号	成交时间	买/卖	投机/套保	成交价	手数	成交额	开/平	手续费	平仓盈亏	实际成交日期
2017-07-05	BU1709	00522625	22:35:31	买	投机	2,344.000	8	187,520.00	开	22.50	--	2017-07-05
2017-07-05	RB1710	00522776	22:35:33	买	投机	3,425.000	8	274,000.00	开	32.88	--	2017-07-05
2017-07-05	MA709	00709454	22:41:40	 卖	投机	2,391.000	4	95,640.00	 平	25.60	1,080.00	2017-07-05
2017-07-05	MA709	00709456	22:41:40	 卖	投机	2,391.000	4	95,640.00	开	9.60	--	2017-07-05
2017-07-05	BU1709	00556331	22:41:52	 卖	投机	2,346.000	12	281,520.00	 平	33.78	240.00	2017-07-05
2017-07-05	BU1709	00556640	22:41:52	 卖	投机	2,346.000	12	281,520.00	开	33.78	--	2017-07-05
2017-07-05	NI1709	00576822	22:44:48	买	投机	75,800.000	2	151,600.00	开	14.40	--	2017-07-05
2017-07-05	TA709	00725710	22:47:05	买	投机	4,870.000	1	24,350.00	 平	0.00	-60.00	2017-07-05
2017-07-05	TA709	00725711	22:47:05	买	投机	4,870.000	1	24,350.00	 平	0.00	-60.00	2017-07-05
2017-07-05	TA709	00725712	22:47:05	买	投机	4,870.000	1	24,350.00	 平	0.00	-60.00	2017-07-05
2017-07-05	TA709	00725713	22:47:05	买	投机	4,870.000	1	24,350.00	 平	0.00	-60.00	2017-07-05
2017-07-05	TA709	00725714	22:47:05	买	投机	4,870.000	1	24,350.00	 平	0.00	-60.00	2017-07-05
2017-07-05	TA709	00725715	22:47:05	买	投机	4,870.000	2	48,700.00	 平	0.00	-120.00	2017-07-05
2017-07-05	TA709	00725716	22:47:05	买	投机	4,870.000	5	121,750.00	 平	0.00	-300.00	2017-07-05
2017-07-05	TA709	00725809	22:47:06	买	投机	4,870.000	12	292,200.00	开	43.20	--	2017-07-05
2017-07-05	I1709	30137294	22:47:46	买	投机	476.500	2	95,300.00	开	25.16	--	2017-07-05
2017-07-05	I1709	30137301	22:47:46	买	投机	476.500	2	95,300.00	开	25.16	--	2017-07-05
2017-07-05	I1709	30137302	22:47:46	买	投机	476.500	1	47,650.00	 平	4.00	1,050.00	2017-07-05
2017-07-05	I1709	30137306	22:47:47	买	投机	476.500	1	47,650.00	 平	4.00	1,050.00	2017-07-05
2017-07-05	I1709	30137308	22:47:47	买	投机	476.500	1	47,650.00	 平	4.00	1,050.00	2017-07-05
2017-07-05	I1709	30137310	22:47:47	买	投机	476.500	1	47,650.00	 平	4.00	1,050.00	2017-07-05
2017-07-05	I1709	30137629	22:48:14	买	投机	476.500	4	190,600.00	开	50.32	--	2017-07-05
2017-07-05	P1709	10089606	22:51:05	买	投机	5,316.000	4	212,640.00	 平	12.00	720.00	2017-07-05
2017-07-05	P1709	10089739	22:51:05	买	投机	5,318.000	4	212,720.00	开	12.00	--	2017-07-05
2017-07-05	I1709	30148506	23:00:00	 卖	投机	477.500	4	191,000.00	 平	50.42	600.00	2017-07-05
2017-07-05	I1709	30148585	23:00:00	 卖	投机	477.500	4	191,000.00	开	50.42	--	2017-07-05
2017-07-05	Y1709	10099806	23:09:39	买	投机	5,952.000	3	178,560.00	 平	9.00	1,140.00	2017-07-05
2017-07-05	Y1709	10099954	23:10:13	买	投机	5,952.000	1	59,520.00	开	3.00	--	2017-07-05
2017-07-05	Y1709	10099969	23:10:19	买	投机	5,952.000	1	59,520.00	开	3.00	--	2017-07-05
2017-07-05	Y1709	10099987	23:10:20	买	投机	5,952.000	1	59,520.00	开	3.00	--	2017-07-05
2017-07-05	Y1709	10104033	23:24:28	 卖	投机	5,954.000	4	238,160.00	开	12.00	--	2017-07-05
2017-07-05	Y1709	10104034	23:24:28	 卖	投机	5,954.000	4	238,160.00	 平	12.00	-1,600.00	2017-07-05
2017-07-05	CS1709	10140590	09:03:43	买	投机	1,998.000	5	99,900.00	开	9.00	--	2017-07-05
2017-07-05	CS1709	10140591	09:03:43	买	投机	1,998.000	2	39,960.00	 平	3.60	460.00	2017-07-05
2017-07-05	CS1709	10140603	09:03:43	买	投机	1,998.000	3	59,940.00	 平	5.40	690.00	2017-07-05
2017-07-05	CS1709	10151885	09:05:53	买	投机	1,997.000	5	99,850.00	开	9.00	--	2017-07-05
2017-07-05	NI1709	00866792	09:10:18	 卖	投机	75,150.000	2	150,300.00	 平	14.40	-1,300.00	2017-07-05
2017-07-05	NI1709	01079523	09:42:33	买	投机	75,260.000	2	150,520.00	 平	14.40	3,780.00	2017-07-05
2017-07-05	NI1709	01079615	09:42:33	买	投机	75,260.000	2	150,520.00	开	14.40	--	2017-07-05
2017-07-05	NI1709	01104801	09:48:07	买	投机	75,400.000	1	75,400.00	 平	7.20	1,840.00	2017-07-05
2017-07-05	NI1709	01104802	09:48:07	买	投机	75,400.000	1	75,400.00	 平	7.20	1,840.00	2017-07-05
2017-07-05	NI1709	01104819	09:48:07	买	投机	75,400.000	1	75,400.00	开	7.20	--	2017-07-05
2017-07-05	NI1709	01104820	09:48:07	买	投机	75,400.000	1	75,400.00	开	7.20	--	2017-07-05
2017-07-05	I1709	30342894	09:54:34	买	投机	472.000	1	47,200.00	 平	12.46	-300.00	2017-07-05
2017-07-05	I1709	30342895	09:54:34	买	投机	472.000	1	47,200.00	 平	12.46	-300.00	2017-07-05
2017-07-05	I1709	30342912	09:54:35	买	投机	472.000	2	94,400.00	 平	24.92	-600.00	2017-07-05
2017-07-05	I1709	30347066	09:56:11	买	投机	472.000	1	47,200.00	开	3.96	--	2017-07-05
2017-07-05	I1709	30347068	09:56:11	买	投机	472.000	3	141,600.00	开	11.89	--	2017-07-05
2017-07-05	L1709	30354823	10:00:01	 卖	投机	8,910.000	2	89,100.00	 平	4.80	-1,000.00	2017-07-05
2017-07-05	L1709	30354836	10:00:01	 卖	投机	8,910.000	3	133,650.00	 平	7.20	-1,500.00	2017-07-05
2017-07-05	L1709	30355345	10:00:04	买	投机	8,905.000	5	222,625.00	 平	12.00	3,375.00	2017-07-05
2017-07-05	L1709	30356236	10:00:14	 卖	投机	8,910.000	5	222,750.00	开	12.00	--	2017-07-05
2017-07-05	NI1709	01199645	10:03:40	买	投机	75,490.000	2	150,980.00	开	14.40	--	2017-07-05
2017-07-05	L1709	30384790	10:39:43	买	投机	8,895.000	5	222,375.00	 平	12.00	3,125.00	2017-07-05
2017-07-05	L1709	30385947	10:40:47	买	投机	8,895.000	5	222,375.00	开	12.00	--	2017-07-05
2017-07-05	RU1709	01303701	10:45:33	买	投机	12,870.000	2	257,400.00	 平	13.90	11,600.00	2017-07-05
2017-07-05	RU1709	01303706	10:45:33	买	投机	12,870.000	2	257,400.00	开	13.90	--	2017-07-05
2017-07-05	CS1709	10364937	11:04:47	买	投机	2,004.000	5	100,200.00	 平	9.00	400.00	2017-07-05
2017-07-05	I1709	30475430	14:00:01	 卖	投机	477.000	4	190,800.00	开	16.03	--	2017-07-05
2017-07-05	L1709	30496129	14:09:37	 卖	投机	8,830.000	5	220,750.00	开	12.00	--	2017-07-05
2017-07-05	L1709	30496130	14:09:37	 卖	投机	8,830.000	5	220,750.00	开	12.00	--	2017-07-05
2017-07-05	L1709	30538377	14:30:02	买	投机	8,830.000	5	220,750.00	 平	12.00	2,000.00	2017-07-05
2017-07-05	I1709	30546356	14:38:33	 卖	投机	473.000	4	189,200.00	 平	49.95	-1,400.00	2017-07-05
2017-07-05	I1709	30546357	14:38:33	 卖	投机	473.000	1	47,300.00	开	3.97	--	2017-07-05
2017-07-05	I1709	30546358	14:38:33	 卖	投机	473.000	2	94,600.00	开	7.95	--	2017-07-05
2017-07-05	I1709	30546359	14:38:33	 卖	投机	473.000	1	47,300.00	开	3.97	--	2017-07-05
2017-07-05	L1709	30550386	14:43:19	买	投机	8,825.000	5	220,625.00	开	12.00	--	2017-07-05
2017-07-05	L1709	30558076	14:48:40	 卖	投机	8,825.000	5	220,625.00	 平	12.00	-1,750.00	2017-07-05
2017-07-05	L1709	30558083	14:48:40	 卖	投机	8,825.000	4	176,500.00	开	9.60	--	2017-07-05
2017-07-05	L1709	30558084	14:48:40	 卖	投机	8,825.000	1	44,125.00	开	2.40	--	2017-07-05
2017-07-06	MA709	00005344	21:00:00	买	投机	2,395.000	8	191,600.00	 平	19.20	-1,360.00	2017-07-06
2017-07-06	MA709	00005345	21:00:00	买	投机	2,395.000	4	95,800.00	 平	9.60	-160.00	2017-07-06
2017-07-06	MA709	00007865	21:00:01	买	投机	2,393.000	4	95,720.00	开	9.60	--	2017-07-06
2017-07-06	MA709	00007901	21:00:01	买	投机	2,393.000	1	23,930.00	开	2.40	--	2017-07-06
2017-07-06	MA709	00007903	21:00:01	买	投机	2,393.000	1	23,930.00	开	2.40	--	2017-07-06
2017-07-06	MA709	00007905	21:00:01	买	投机	2,393.000	6	143,580.00	开	14.40	--	2017-07-06
2017-07-06	NI1709	00058335	21:03:33	 卖	投机	74,920.000	2	149,840.00	 平	14.40	-3,380.00	2017-07-06
2017-07-06	NI1709	00058386	21:03:34	 卖	投机	74,920.000	2	149,840.00	开	14.40	--	2017-07-06
2017-07-06	NI1709	00058392	21:03:34	 卖	投机	74,920.000	2	149,840.00	 平	14.40	-680.00	2017-07-06
2017-07-06	NI1709	00058424	21:03:34	 卖	投机	74,920.000	1	74,920.00	开	7.20	--	2017-07-06
2017-07-06	NI1709	00058425	21:03:34	 卖	投机	74,920.000	1	74,920.00	开	7.20	--	2017-07-06
2017-07-06	NI1709	00058429	21:03:34	 卖	投机	74,920.000	2	149,840.00	 平	14.40	-960.00	2017-07-06
2017-07-06	RB1710	00058460	21:03:34	 卖	投机	3,406.000	1	34,060.00	 平	4.09	830.00	2017-07-06
2017-07-06	NI1709	00058461	21:03:34	 卖	投机	74,930.000	2	149,860.00	开	14.40	--	2017-07-06
2017-07-06	RB1710	00058465	21:03:34	 卖	投机	3,406.000	2	68,120.00	 平	8.17	1,660.00	2017-07-06
2017-07-06	RB1710	00058466	21:03:34	 卖	投机	3,406.000	1	34,060.00	 平	4.09	830.00	2017-07-06
2017-07-06	RB1710	00058468	21:03:34	 卖	投机	3,406.000	1	34,060.00	 平	4.09	190.00	2017-07-06
2017-07-06	RB1710	00058470	21:03:34	 卖	投机	3,406.000	1	34,060.00	 平	4.09	190.00	2017-07-06
2017-07-06	RB1710	00058481	21:03:34	 卖	投机	3,406.000	2	68,120.00	 平	8.17	380.00	2017-07-06
2017-07-06	RB1710	00058515	21:03:34	 卖	投机	3,406.000	4	136,240.00	 平	16.35	-600.00	2017-07-06
2017-07-06	RB1710	00058523	21:03:35	 卖	投机	3,406.000	1	34,060.00	 平	4.09	-150.00	2017-07-06
2017-07-06	RB1710	00058526	21:03:35	 卖	投机	3,406.000	3	102,180.00	 平	12.26	-450.00	2017-07-06
2017-07-06	RB1710	00058653	21:03:35	 卖	投机	3,406.000	5	170,300.00	开	20.44	--	2017-07-06
2017-07-06	RB1710	00058676	21:03:36	 卖	投机	3,406.000	1	34,060.00	开	4.09	--	2017-07-06
2017-07-06	RB1710	00058693	21:03:36	 卖	投机	3,406.000	1	34,060.00	开	4.09	--	2017-07-06
2017-07-06	RB1710	00058712	21:03:36	 卖	投机	3,406.000	1	34,060.00	开	4.09	--	2017-07-06
2017-07-06	RB1710	00058935	21:03:37	 卖	投机	3,406.000	1	34,060.00	开	4.09	--	2017-07-06
2017-07-06	RB1710	00058936	21:03:37	 卖	投机	3,406.000	1	34,060.00	开	4.09	--	2017-07-06
2017-07-06	RB1710	00058937	21:03:37	 卖	投机	3,406.000	1	34,060.00	开	4.09	--	2017-07-06
2017-07-06	RB1710	00058944	21:03:37	 卖	投机	3,406.000	1	34,060.00	开	4.09	--	2017-07-06
2017-07-06	RB1710	00058948	21:03:37	 卖	投机	3,406.000	1	34,060.00	开	4.09	--	2017-07-06
2017-07-06	RB1710	00058949	21:03:37	 卖	投机	3,406.000	1	34,060.00	开	4.09	--	2017-07-06
2017-07-06	RB1710	00058951	21:03:37	 卖	投机	3,406.000	2	68,120.00	开	8.17	--	2017-07-06
2017-07-06	MA709	00067930	21:03:40	 卖	投机	2,409.000	2	48,180.00	 平	12.80	900.00	2017-07-06
2017-07-06	MA709	00067931	21:03:40	 卖	投机	2,409.000	1	24,090.00	 平	6.40	450.00	2017-07-06
2017-07-06	MA709	00067932	21:03:40	 卖	投机	2,409.000	5	120,450.00	 平	32.00	2,250.00	2017-07-06
2017-07-06	MA709	00067944	21:03:40	 卖	投机	2,409.000	8	192,720.00	 平	35.20	2,400.00	2017-07-06
2017-07-06	MA709	00068473	21:03:42	 卖	投机	2,409.000	2	48,180.00	开	4.80	--	2017-07-06
2017-07-06	MA709	00068481	21:03:42	 卖	投机	2,409.000	1	24,090.00	开	2.40	--	2017-07-06
2017-07-06	MA709	00068513	21:03:43	 卖	投机	2,409.000	1	24,090.00	开	2.40	--	2017-07-06
2017-07-06	MA709	00068540	21:03:43	 卖	投机	2,409.000	1	24,090.00	开	2.40	--	2017-07-06
2017-07-06	MA709	00068568	21:03:43	 卖	投机	2,409.000	1	24,090.00	开	2.40	--	2017-07-06
2017-07-06	MA709	00068586	21:03:43	 卖	投机	2,409.000	1	24,090.00	开	2.40	--	2017-07-06
2017-07-06	MA709	00068624	21:03:43	 卖	投机	2,409.000	1	24,090.00	开	2.40	--	2017-07-06
2017-07-06	MA709	00068638	21:03:43	 卖	投机	2,409.000	4	96,360.00	开	9.60	--	2017-07-06
2017-07-06	MA709	00068647	21:03:43	 卖	投机	2,409.000	1	24,090.00	开	2.40	--	2017-07-06
2017-07-06	MA709	00068712	21:03:44	 卖	投机	2,409.000	2	48,180.00	开	4.80	--	2017-07-06
2017-07-06	MA709	00068714	21:03:44	 卖	投机	2,409.000	1	24,090.00	开	2.40	--	2017-07-06
2017-07-06	I1709	30014022	21:04:18	 卖	投机	469.000	4	187,600.00	 平	15.76	-3,000.00	2017-07-06
2017-07-06	I1709	30014023	21:04:18	 卖	投机	469.000	4	187,600.00	 平	15.76	-1,200.00	2017-07-06
2017-07-06	I1709	30014436	21:04:39	 卖	投机	469.000	4	187,600.00	开	49.53	--	2017-07-06
2017-07-06	I1709	30014437	21:04:39	 卖	投机	469.000	4	187,600.00	开	49.53	--	2017-07-06
2017-07-06	AG1712	00097237	21:08:03	 卖	投机	3,871.000	4	232,260.00	开	13.94	--	2017-07-06
2017-07-06	RU1709	00320900	21:50:14	 卖	投机	12,835.000	2	256,700.00	 平	13.86	-11,400.00	2017-07-06
2017-07-06	RU1709	00327158	21:52:00	 卖	投机	12,835.000	2	256,700.00	开	13.86	--	2017-07-06
2017-07-06	RU1709	00329585	21:52:22	 卖	投机	12,840.000	2	256,800.00	 平	13.87	-200.00	2017-07-06
2017-07-06	I1709	30065136	22:00:10	买	投机	468.000	1	46,800.00	 平	12.36	950.00	2017-07-06
2017-07-06	I1709	30065141	22:00:10	买	投机	468.000	3	140,400.00	 平	37.07	2,850.00	2017-07-06
2017-07-06	I1709	30065688	22:00:31	买	投机	468.000	4	187,200.00	开	15.72	--	2017-07-06
2017-07-06	RB1710	00444342	22:13:39	 卖	投机	3,392.000	8	271,360.00	 平	32.56	-2,640.00	2017-07-06
2017-07-06	RB1710	00444892	22:13:44	 卖	投机	3,392.000	8	271,360.00	开	32.56	--	2017-07-06
2017-07-06	RU1709	00541919	22:33:33	 卖	投机	12,795.000	2	255,900.00	开	13.82	--	2017-07-06
2017-07-06	P1709	10191415	22:45:57	 卖	投机	5,360.000	4	214,400.00	 平	12.00	1,840.00	2017-07-06
2017-07-06	BU1709	00650714	22:59:56	 卖	投机	2,332.000	8	186,560.00	 平	22.39	-800.00	2017-07-06
2017-07-06	MA709	00684861	23:08:36	 卖	投机	2,394.000	1	23,940.00	 平	2.40	150.00	2017-07-06
2017-07-06	MA709	00684876	23:08:37	 卖	投机	2,394.000	1	23,940.00	 平	2.40	150.00	2017-07-06
2017-07-06	MA709	00684877	23:08:37	 卖	投机	2,394.000	1	23,940.00	 平	2.40	150.00	2017-07-06
2017-07-06	MA709	00684879	23:08:37	 卖	投机	2,394.000	1	23,940.00	 平	2.40	150.00	2017-07-06
2017-07-06	MA709	00684883	23:08:37	 卖	投机	2,394.000	1	23,940.00	 平	2.40	150.00	2017-07-06
2017-07-06	MA709	00684891	23:08:37	 卖	投机	2,394.000	1	23,940.00	 平	2.40	150.00	2017-07-06
2017-07-06	MA709	00684914	23:08:38	 卖	投机	2,394.000	2	47,880.00	 平	4.80	300.00	2017-07-06
2017-07-06	MA709	00684916	23:08:38	 卖	投机	2,394.000	8	191,520.00	开	19.20	--	2017-07-06
2017-07-06	TA709	00696271	23:13:51	 卖	投机	4,908.000	12	294,480.00	 平	43.20	2,040.00	2017-07-06
2017-07-06	TA709	00696465	23:13:54	 卖	投机	4,908.000	12	294,480.00	开	43.20	--	2017-07-06
2017-07-06	NI1709	00698095	00:03:40	买	投机	74,950.000	2	149,900.00	 平	14.40	-60.00	2017-07-06
2017-07-06	NI1709	00698105	00:03:46	买	投机	74,950.000	1	74,950.00	开	7.20	--	2017-07-06
2017-07-06	NI1709	00698117	00:03:50	买	投机	74,950.000	1	74,950.00	开	7.20	--	2017-07-06
2017-07-06	BU1709	00726561	09:00:00	 卖	投机	2,332.000	8	186,560.00	开	22.39	--	2017-07-06
2017-07-06	TA709	00783587	09:03:42	 卖	投机	4,914.000	12	294,840.00	 平	43.20	2,400.00	2017-07-06
2017-07-06	TA709	00783659	09:03:42	 卖	投机	4,914.000	12	294,840.00	开	43.20	--	2017-07-06
2017-07-06	CS1709	10334252	09:11:03	 卖	投机	2,009.000	5	100,450.00	 平	9.00	550.00	2017-07-06
2017-07-06	RU1709	00822144	09:12:42	买	投机	12,865.000	2	257,300.00	 平	48.63	-600.00	2017-07-06
2017-07-06	RU1709	00822182	09:12:42	买	投机	12,860.000	1	128,600.00	开	6.94	--	2017-07-06
2017-07-06	RU1709	00822183	09:12:42	买	投机	12,860.000	1	128,600.00	开	6.94	--	2017-07-06
2017-07-06	CS1709	10379391	09:18:15	 卖	投机	2,001.000	5	100,050.00	 平	9.00	200.00	2017-07-06
2017-07-06	CS1709	10379636	09:18:17	 卖	投机	2,001.000	5	100,050.00	开	9.00	--	2017-07-06
2017-07-06	BU1709	00849062	09:18:32	 卖	投机	2,352.000	4	94,080.00	 平	11.29	400.00	2017-07-06
2017-07-06	BU1709	00849066	09:18:32	 卖	投机	2,352.000	4	94,080.00	开	11.29	--	2017-07-06
2017-07-06	CS1709	10428695	09:33:33	 卖	投机	1,998.000	5	99,900.00	开	9.00	--	2017-07-06
2017-07-06	CS1709	10428697	09:33:33	 卖	投机	1,998.000	5	99,900.00	开	9.00	--	2017-07-06
2017-07-06	MA709	01049399	09:53:34	买	投机	2,422.000	2	48,440.00	 平	12.80	-260.00	2017-07-06
2017-07-06	MA709	01049400	09:53:34	买	投机	2,422.000	1	24,220.00	 平	6.40	-130.00	2017-07-06
2017-07-06	MA709	01049401	09:53:34	买	投机	2,422.000	1	24,220.00	 平	6.40	-130.00	2017-07-06
2017-07-06	MA709	01049402	09:53:34	买	投机	2,422.000	1	24,220.00	 平	6.40	-130.00	2017-07-06
2017-07-06	MA709	01049403	09:53:34	买	投机	2,422.000	1	24,220.00	 平	6.40	-130.00	2017-07-06
2017-07-06	MA709	01049404	09:53:34	买	投机	2,422.000	1	24,220.00	 平	6.40	-130.00	2017-07-06
2017-07-06	MA709	01049405	09:53:34	买	投机	2,422.000	1	24,220.00	 平	6.40	-130.00	2017-07-06
2017-07-06	MA709	01049796	09:53:34	买	投机	2,423.000	8	193,840.00	开	19.20	--	2017-07-06
2017-07-06	MA709	01095407	10:00:00	 卖	投机	2,438.000	1	24,380.00	 平	6.40	450.00	2017-07-06
2017-07-06	MA709	01095409	10:00:00	 卖	投机	2,438.000	3	73,140.00	 平	19.20	1,350.00	2017-07-06
2017-07-06	MA709	01095411	10:00:00	 卖	投机	2,438.000	4	97,520.00	开	9.60	--	2017-07-06
2017-07-06	NI1709	01030806	10:03:39	买	投机	75,070.000	1	75,070.00	 平	7.20	-150.00	2017-07-06
2017-07-06	NI1709	01030807	10:03:39	买	投机	75,070.000	1	75,070.00	 平	7.20	-150.00	2017-07-06
2017-07-06	NI1709	01030815	10:03:40	买	投机	75,070.000	1	75,070.00	开	7.20	--	2017-07-06
2017-07-06	NI1709	01030816	10:03:40	买	投机	75,070.000	1	75,070.00	开	7.20	--	2017-07-06
2017-07-06	AG1712	01107564	10:51:40	买	投机	3,887.000	4	233,220.00	 平	13.99	-960.00	2017-07-06
2017-07-06	AG1712	01107650	10:51:41	买	投机	3,887.000	4	233,220.00	开	13.99	--	2017-07-06
2017-07-06	L1709	30272444	10:57:02	买	投机	8,870.000	1	44,350.00	 平	2.40	-200.00	2017-07-06
2017-07-06	L1709	30272445	10:57:02	买	投机	8,870.000	1	44,350.00	 平	2.40	-200.00	2017-07-06
2017-07-06	L1709	30272446	10:57:02	买	投机	8,870.000	1	44,350.00	 平	2.40	-200.00	2017-07-06
2017-07-06	L1709	30272447	10:57:02	买	投机	8,870.000	2	88,700.00	 平	4.80	-400.00	2017-07-06
2017-07-06	L1709	30272450	10:57:02	买	投机	8,870.000	3	133,050.00	 平	7.20	-600.00	2017-07-06
2017-07-06	L1709	30272451	10:57:02	买	投机	8,870.000	1	44,350.00	 平	2.40	-200.00	2017-07-06
2017-07-06	L1709	30272452	10:57:02	买	投机	8,870.000	1	44,350.00	 平	2.40	-200.00	2017-07-06
2017-07-06	L1709	30272453	10:57:02	买	投机	8,870.000	1	44,350.00	开	2.40	--	2017-07-06
2017-07-06	L1709	30272454	10:57:02	买	投机	8,870.000	4	177,400.00	开	9.60	--	2017-07-06
2017-07-06	L1709	30272478	10:57:03	买	投机	8,870.000	1	44,350.00	开	2.40	--	2017-07-06
2017-07-06	L1709	30272479	10:57:03	买	投机	8,870.000	4	177,400.00	开	9.60	--	2017-07-06
2017-07-06	MA709	01221970	10:58:33	买	投机	2,423.000	4	96,920.00	 平	25.60	-560.00	2017-07-06
2017-07-06	MA709	01221971	10:58:33	买	投机	2,423.000	1	24,230.00	 平	6.40	-140.00	2017-07-06
2017-07-06	MA709	01221972	10:58:33	买	投机	2,423.000	2	48,460.00	 平	12.80	-280.00	2017-07-06
2017-07-06	MA709	01221973	10:58:33	买	投机	2,423.000	1	24,230.00	 平	6.40	-140.00	2017-07-06
2017-07-06	AG1712	01126319	11:00:42	买	投机	3,888.000	4	233,280.00	 平	14.00	7,080.00	2017-07-06
2017-07-06	AG1712	01126340	11:00:43	买	投机	3,888.000	1	58,320.00	开	3.50	--	2017-07-06
2017-07-06	AG1712	01126341	11:00:43	买	投机	3,888.000	1	58,320.00	开	3.50	--	2017-07-06
2017-07-06	AG1712	01126342	11:00:43	买	投机	3,888.000	1	58,320.00	开	3.50	--	2017-07-06
2017-07-06	AG1712	01126343	11:00:43	买	投机	3,888.000	1	58,320.00	开	3.50	--	2017-07-06
2017-07-06	AG1712	01148392	11:12:45	买	投机	3,888.000	4	233,280.00	 平	14.00	7,080.00	2017-07-06
2017-07-06	AG1712	01148409	11:12:46	买	投机	3,888.000	4	233,280.00	开	14.00	--	2017-07-06
2017-07-06	L1709	30290877	11:18:33	买	投机	8,850.000	5	221,250.00	 平	12.00	-625.00	2017-07-06
2017-07-06	L1709	30290886	11:18:33	买	投机	8,850.000	5	221,250.00	开	12.00	--	2017-07-06
2017-07-06	MA709	01295728	11:20:00	 卖	投机	2,414.000	1	24,140.00	 平	6.40	210.00	2017-07-06
2017-07-06	MA709	01295729	11:20:00	 卖	投机	2,414.000	1	24,140.00	 平	6.40	210.00	2017-07-06
2017-07-06	MA709	01295730	11:20:00	 卖	投机	2,414.000	6	144,840.00	 平	22.40	1,260.00	2017-07-06
2017-07-06	MA709	01295784	11:20:00	 卖	投机	2,414.000	8	193,120.00	开	19.20	--	2017-07-06
2017-07-06	MA709	01315990	11:23:33	买	投机	2,414.000	8	193,120.00	开	19.20	--	2017-07-06
2017-07-06	RB1710	01267446	13:30:01	买	投机	3,349.000	11	368,390.00	 平	44.21	6,270.00	2017-07-06
2017-07-06	RB1710	01267447	13:30:01	买	投机	3,349.000	1	33,490.00	 平	4.02	570.00	2017-07-06
2017-07-06	RB1710	01307206	13:32:57	买	投机	3,346.000	12	401,520.00	开	48.18	--	2017-07-06
2017-07-06	NI1709	01311297	13:33:24	 卖	投机	74,710.000	2	149,420.00	 平	14.40	-480.00	2017-07-06
2017-07-06	NI1709	01311343	13:33:24	 卖	投机	74,710.000	2	149,420.00	开	14.40	--	2017-07-06
2017-07-06	MA709	01397611	13:35:22	 卖	投机	2,415.000	8	193,200.00	 平	51.20	-640.00	2017-07-06
2017-07-06	MA709	01397630	13:35:22	 卖	投机	2,415.000	8	193,200.00	开	19.20	--	2017-07-06
2017-07-06	Y1709	10636800	13:42:51	 卖	投机	5,984.000	3	179,520.00	 平	9.00	840.00	2017-07-06
2017-07-06	Y1709	10636804	13:42:52	 卖	投机	5,984.000	3	179,520.00	开	9.00	--	2017-07-06
2017-07-06	Y1709	10649777	13:49:06	买	投机	6,004.000	3	180,120.00	 平	9.00	-1,500.00	2017-07-06
2017-07-06	RU1709	01395377	13:51:06	买	投机	12,810.000	1	128,100.00	 平	24.21	-150.00	2017-07-06
2017-07-06	RU1709	01395378	13:51:06	买	投机	12,810.000	1	128,100.00	 平	24.21	-150.00	2017-07-06
2017-07-06	NI1709	01454732	14:03:33	买	投机	74,910.000	2	149,820.00	 平	14.40	40.00	2017-07-06
2017-07-06	NI1709	01454766	14:03:34	买	投机	74,910.000	2	149,820.00	开	14.40	--	2017-07-06
2017-07-06	MA709	01659431	14:15:52	买	投机	2,454.000	8	196,320.00	 平	51.20	-4,800.00	2017-07-06
2017-07-06	MA709	01659487	14:15:53	买	投机	2,454.000	3	73,620.00	开	7.20	--	2017-07-06
2017-07-06	MA709	01659489	14:15:53	买	投机	2,454.000	1	24,540.00	开	2.40	--	2017-07-06
2017-07-06	MA709	01659491	14:15:53	买	投机	2,454.000	4	98,160.00	开	9.60	--	2017-07-06
2017-07-06	I1709	30433487	14:19:30	买	投机	468.000	4	187,200.00	 平	49.42	3,600.00	2017-07-06
2017-07-06	I1709	30433490	14:19:30	买	投机	468.000	4	187,200.00	开	15.72	--	2017-07-06
2017-07-06	BU1709	01658276	14:30:00	 卖	投机	2,364.000	1	23,640.00	 平	2.84	200.00	2017-07-06
2017-07-06	BU1709	01658277	14:30:00	 卖	投机	2,364.000	11	260,040.00	 平	31.20	2,200.00	2017-07-06
2017-07-06	L1709	30469936	14:30:00	 卖	投机	8,940.000	5	223,500.00	 平	12.00	2,875.00	2017-07-06
2017-07-06	L1709	30470264	14:30:00	 卖	投机	8,940.000	5	223,500.00	开	12.00	--	2017-07-06
2017-07-06	BU1709	01660391	14:30:10	 卖	投机	2,364.000	12	283,680.00	开	34.04	--	2017-07-06
2017-07-06	BU1709	01660682	14:30:12	买	投机	2,362.000	8	188,960.00	 平	22.68	-2,400.00	2017-07-06
